id,date,6h,back-door,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
0697d,2019-06-28,00-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0697d,2019-06-28,06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0697d,2019-06-28,12-18,12.0,5.0,18.0,23.0,27.0,30.0,57.0,49.0
0697d,2019-06-28,18-24,2.0,2.0,6.0,0.0,1.0,10.0,49.0,31.0
0697d,2019-06-29,00-06,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
0697d,2019-06-29,06-12,0.0,7.0,14.0,0.0,8.0,22.0,36.0,18.0
0697d,2019-06-29,12-18,1.0,4.0,8.0,4.0,11.0,22.0,43.0,71.0
0697d,2019-06-29,18-24,1.0,0.0,1.0,4.0,4.0,13.0,41.0,28.0
0697d,2019-06-30,00-06,0.0,1.0,10.0,0.0,0.0,7.0,7.0,7.0
0697d,2019-06-30,06-12,2.0,13.0,33.0,0.0,2.0,15.0,31.0,18.0
0697d,2019-06-30,12-18,1.0,0.0,0.0,0.0,6.0,17.0,36.0,31.0
0697d,2019-06-30,18-24,1.0,0.0,10.0,0.0,0.0,18.0,45.0,47.0
